WatchName,WatchType,Price,CreationYear,MovementID,CompanyName
Salina,Dress,8925.000000000000,1979.000000000000,ETA-2824,Apple
Burgundy,Pilot,365.000000000000,1935.000000000000,Caliber 5000,Tag Heuer
Otiose,Smart,5360.000000000000,2006.000000000000,8500,Audemars Piguet
Norwalk,Dress,5645.000000000000,1873.000000000000,Caliber 2121,Zenith
Creole,Digital,4075.000000000000,1968.000000000000,JLC 965,IWC
Suds,Pilot,4710.000000000000,1899.000000000000,ML 159,IWC
Webster,Pilot,8915.000000000000,1966.000000000000,ML 159,Jaeger-LeCoultre
Urban,Automatic,4605.000000000000,2005.000000000000,Quartz,Tag Heuer
Clad,Smart,3470.000000000000,1920.000000000000,ML 159,Zenith
Priam,Sport,9045.000000000000,1888.000000000000,Caliber 5000,Apple
Cooley,Pilot,5755.000000000000,1963.000000000000,ETA-2824,Jaeger-LeCoultre
Pianist,Diving,2815.000000000000,1889.000000000000,ETA-2824,Tissot
Tioga,Smart,9800.000000000000,1907.000000000000,Calibre 5,Maurice Lacroix
Classroom,Dress,5775.000000000000,2005.000000000000,Calibre 5,Tissot
Week,Automatic,7655.000000000000,1947.000000000000,Valjoux 7750,Omega
Snowshoe,Automatic,1875.000000000000,1907.000000000000,ETA-2824,Jaeger-LeCoultre
Paulsen,Dress,9440.000000000000,1992.000000000000,JLC 965,Tag Heuer
Trafficking,Automatic,1600.000000000000,1865.000000000000,ETA-2824,Zenith
Elysian,Sport,8985.000000000000,1948.000000000000,JLC 965,Apple
Shag,Automatic,6820.000000000000,1911.000000000000,Valjoux 7750,Apple
Ball,Diving,5535.000000000000,1874.000000000000,Caliber 2121,Tag Heuer
Goren,Diving,9150.000000000000,1890.000000000000,ETA-2824,Zenith
Walter,Smart,1275.000000000000,1981.000000000000,JLC 965,Audemars Piguet
Airstrip,Diving,995.000000000000,1896.000000000000,8500,Omega
Lamellar,Pilot,6975.000000000000,1916.000000000000,Quartz,IWC
Glidden,Pilot,7920.000000000000,1955.000000000000,Caliber 5000,Jaeger-LeCoultre
Morristown,Dress,4425.000000000000,1968.000000000000,Caliber 5000,Maurice Lacroix
Kitchen,Smart,3125.000000000000,1948.000000000000,Caliber 5000,Jaeger-LeCoultre
Angelfish,Sport,2330.000000000000,2012.000000000000,JLC 965,Apple
Fairway,Automatic,1545.000000000000,1936.000000000000,El Primero 400B,Casio
Supercilious,Automatic,615.000000000000,1926.000000000000,JLC 965,Audemars Piguet
Furniture,Sport,6145.000000000000,1886.000000000000,8500,Audemars Piguet
Rimy,Dress,8260.000000000000,1966.000000000000,Valjoux 7750,Tissot
Locknut,Sport,160.000000000000,1954.000000000000,ML 159,Tag Heuer
Cadent,Digital,3165.000000000000,1878.000000000000,Caliber 5000,Jaeger-LeCoultre
Accusation,Automatic,5790.000000000000,1950.000000000000,Quartz,Maurice Lacroix
Clutch,Diving,8170.000000000000,1981.000000000000,ETA-2824,Apple
Inferring,Diving,5.000000000000,1924.000000000000,El Primero 400B,IWC
Staid,Diving,9850.000000000000,1962.000000000000,Caliber 5000,Maurice Lacroix
Abyss,Automatic,6380.000000000000,2016.000000000000,Valjoux 7750,Apple
Zircon,Digital,9160.000000000000,1957.000000000000,El Primero 400B,Tissot
Tanya,Pilot,5915.000000000000,1906.000000000000,Valjoux 7750,Jaeger-LeCoultre
Sarcasm,Pilot,7750.000000000000,1992.000000000000,Calibre 5,Apple
Camembert,Diving,7315.000000000000,1881.000000000000,Quartz,Casio
Hap,Sport,9005.000000000000,2002.000000000000,ETA-2824,Jaeger-LeCoultre
Defray,Digital,7055.000000000000,1850.000000000000,Quartz,Jaeger-LeCoultre
Ferris,Dress,4135.000000000000,1966.000000000000,Quartz,Audemars Piguet
Lawman,Sport,6055.000000000000,1955.000000000000,Calibre 5,Omega
Credit,Digital,8820.000000000000,1988.000000000000,El Primero 400B,Tissot
Dental,Diving,8750.000000000000,2006.000000000000,JLC 965,IWC
Lysine,Automatic,4370.000000000000,1903.000000000000,ML 159,Jaeger-LeCoultre
Triassic,Smart,7675.000000000000,1888.000000000000,Valjoux 7750,Tissot
Prototypic,Smart,6925.000000000000,1881.000000000000,ETA-2824,IWC
Duct,Digital,4370.000000000000,1924.000000000000,JLC 965,Tissot
Polysemous,Pilot,5470.000000000000,1852.000000000000,ETA-2824,Zenith
Anemone,Pilot,3435.000000000000,1989.000000000000,8500,Maurice Lacroix
Bellhop,Automatic,5535.000000000000,1859.000000000000,Quartz,Tissot
Grover,Digital,1975.000000000000,1939.000000000000,ETA-2824,Tissot
Stoic,Digital,560.000000000000,1900.000000000000,Quartz,Jaeger-LeCoultre
Circumferential,Diving,1440.000000000000,1981.000000000000,Valjoux 7750,Tag Heuer
Holyoke,Sport,3655.000000000000,1943.000000000000,JLC 965,Maurice Lacroix
Edematous,Pilot,6575.000000000000,1919.000000000000,Quartz,Zenith
Waste,Dress,3065.000000000000,1991.000000000000,ETA-2824,Jaeger-LeCoultre
Cripple,Automatic,7615.000000000000,1859.000000000000,El Primero 400B,Maurice Lacroix
Metamorphose,Pilot,7210.000000000000,2011.000000000000,8500,Omega
Gannett,Digital,6275.000000000000,1939.000000000000,ML 159,Maurice Lacroix
Durham,Dress,4500.000000000000,1930.000000000000,JLC 965,Apple
Directorate,Automatic,515.000000000000,1915.000000000000,El Primero 400B,Audemars Piguet
Excelled,Digital,6180.000000000000,1893.000000000000,Caliber 5000,Maurice Lacroix
Hereditary,Digital,3785.000000000000,1968.000000000000,Valjoux 7750,Apple
Wiggle,Smart,1420.000000000000,1958.000000000000,ML 159,Zenith
Topeka,Pilot,6060.000000000000,1928.000000000000,Calibre 5,Apple
Sulfonamide,Smart,2225.000000000000,1974.000000000000,ETA-2824,Omega
Hog,Sport,3100.000000000000,1884.000000000000,JLC 965,Omega
Demarcate,Dress,1450.000000000000,1970.000000000000,ML 159,Apple
Vaginal,Diving,5360.000000000000,1852.000000000000,JLC 965,Zenith
Indecipherable,Diving,8715.000000000000,1934.000000000000,Caliber 2121,IWC
As,Dress,980.000000000000,2003.000000000000,El Primero 400B,IWC
Napoleon,Dress,2310.000000000000,1933.000000000000,ETA-2824,Casio
Conjugal,Diving,4685.000000000000,1873.000000000000,8500,IWC
Someone,Digital,1100.000000000000,1973.000000000000,JLC 965,Jaeger-LeCoultre
Herr,Sport,7145.000000000000,1928.000000000000,ETA-2824,Jaeger-LeCoultre
Algiers,Pilot,6600.000000000000,1887.000000000000,Quartz,Jaeger-LeCoultre
Inflorescent,Diving,5360.000000000000,1880.000000000000,ETA-2824,Tissot
Tugging,Smart,2760.000000000000,1915.000000000000,Caliber 5000,Audemars Piguet
Stimulus,Diving,1180.000000000000,1956.000000000000,Caliber 2121,Apple
Tide,Pilot,7530.000000000000,1996.000000000000,JLC 965,Apple
Midband,Smart,2450.000000000000,1936.000000000000,Caliber 5000,Apple
We,Diving,8245.000000000000,1994.000000000000,ETA-2824,Tissot
Neuropsychiatric,Automatic,1880.000000000000,1916.000000000000,Caliber 2121,Zenith
Passivate,Automatic,5430.000000000000,1934.000000000000,El Primero 400B,Zenith
Vanish,Pilot,2880.000000000000,2015.000000000000,El Primero 400B,Jaeger-LeCoultre
Intricacy,Diving,2145.000000000000,1964.000000000000,Caliber 5000,Casio
Molybdenite,Automatic,8950.000000000000,1886.000000000000,Caliber 2121,Zenith
Boyce,Dress,6985.000000000000,2011.000000000000,Caliber 5000,Tag Heuer
Fin,Diving,6875.000000000000,1894.000000000000,Caliber 2121,Zenith
Neuromuscular,Smart,3130.000000000000,2012.000000000000,Caliber 5000,Omega
Whoop,Automatic,9435.000000000000,1875.000000000000,Valjoux 7750,Audemars Piguet
Ruanda,Automatic,685.000000000000,1920.000000000000,Calibre 5,Tag Heuer
Wildflower,Diving,6075.000000000000,1973.000000000000,ML 159,Omega
Dietetic,Digital,7985.000000000000,2015.000000000000,El Primero 400B,Audemars Piguet
Immortal,Pilot,745.000000000000,1917.000000000000,Caliber 2121,Zenith
Governance,Dress,345.000000000000,1878.000000000000,Caliber 5000,Jaeger-LeCoultre
Sheraton,Pilot,7405.000000000000,1981.000000000000,JLC 965,Jaeger-LeCoultre
Animadversion,Dress,685.000000000000,1973.000000000000,8500,Apple
Cram,Pilot,4610.000000000000,1881.000000000000,Quartz,Casio
Landhold,Sport,285.000000000000,1976.000000000000,JLC 965,IWC
Dylan,Diving,5635.000000000000,1930.000000000000,El Primero 400B,Tissot
Milwaukee,Smart,3270.000000000000,1890.000000000000,8500,Tag Heuer
Trinidad,Automatic,5275.000000000000,1959.000000000000,ETA-2824,IWC
Penumbra,Smart,5405.000000000000,1929.000000000000,ML 159,Zenith
Cocksure,Digital,4570.000000000000,1898.000000000000,Calibre 5,Apple
Startup,Smart,3490.000000000000,1992.000000000000,ETA-2824,Jaeger-LeCoultre
Lava,Automatic,1855.000000000000,2005.000000000000,El Primero 400B,Jaeger-LeCoultre
Dramatic,Sport,4720.000000000000,1994.000000000000,Valjoux 7750,Maurice Lacroix
Bridgework,Dress,6015.000000000000,1909.000000000000,ETA-2824,Jaeger-LeCoultre
Blake,Diving,9940.000000000000,1985.000000000000,ETA-2824,Casio
Megahertz,Pilot,9125.000000000000,1947.000000000000,8500,Tissot
Confer,Digital,3935.000000000000,1940.000000000000,El Primero 400B,Omega
Holeable,Pilot,7020.000000000000,1890.000000000000,JLC 965,Casio
Clearwater,Pilot,7365.000000000000,1914.000000000000,Quartz,Omega
Echolocation,Automatic,9945.000000000000,1957.000000000000,ETA-2824,Audemars Piguet
Stevedore,Smart,6870.000000000000,1911.000000000000,Caliber 5000,Tag Heuer
Medal,Digital,515.000000000000,1883.000000000000,Quartz,IWC
Sprung,Smart,1830.000000000000,1850.000000000000,ETA-2824,Omega
Pershing,Diving,2665.000000000000,1891.000000000000,ETA-2824,Zenith
Introduction,Sport,3125.000000000000,1928.000000000000,Quartz,Audemars Piguet
Plasmon,Pilot,3920.000000000000,1966.000000000000,Quartz,IWC
Schultz,Sport,7350.000000000000,1953.000000000000,ML 159,Tag Heuer
Moorish,Smart,8730.000000000000,1852.000000000000,Caliber 2121,Tag Heuer
Larkspur,Diving,1135.000000000000,1872.000000000000,ML 159,Apple
Scorn,Dress,4305.000000000000,1973.000000000000,ETA-2824,Tissot
Bequeath,Pilot,815.000000000000,1914.000000000000,El Primero 400B,Casio
Yew,Sport,5520.000000000000,1940.000000000000,Valjoux 7750,Zenith
Marketwise,Dress,1650.000000000000,1951.000000000000,8500,Zenith
Dunkirk,Pilot,9710.000000000000,1994.000000000000,JLC 965,Audemars Piguet
Requisition,Automatic,1445.000000000000,1930.000000000000,8500,Zenith
Forthcome,Dress,3040.000000000000,1889.000000000000,Caliber 5000,Audemars Piguet
God,Digital,5285.000000000000,1951.000000000000,ETA-2824,Apple
Commodious,Diving,2365.000000000000,1881.000000000000,ETA-2824,Apple
Oncoming,Sport,8455.000000000000,2008.000000000000,Valjoux 7750,Maurice Lacroix
Vladimir,Sport,2085.000000000000,1916.000000000000,JLC 965,Jaeger-LeCoultre
Verity,Pilot,7890.000000000000,1943.000000000000,Calibre 5,Jaeger-LeCoultre
Thumb,Dress,7205.000000000000,1917.000000000000,ML 159,Tag Heuer
Opulent,Diving,2095.000000000000,1989.000000000000,ETA-2824,Apple
Extensive,Pilot,9815.000000000000,1899.000000000000,Caliber 5000,Maurice Lacroix
Midwest,Smart,3475.000000000000,1936.000000000000,El Primero 400B,Omega
Voracity,Automatic,8850.000000000000,2001.000000000000,ML 159,Maurice Lacroix
Befuddle,Dress,5285.000000000000,1952.000000000000,El Primero 400B,Omega
Squeaky,Digital,6915.000000000000,1869.000000000000,El Primero 400B,Audemars Piguet
Nellie,Diving,1330.000000000000,1978.000000000000,Caliber 2121,IWC
Secure,Sport,790.000000000000,1851.000000000000,Caliber 2121,Zenith
Depredation,Dress,115.000000000000,1923.000000000000,El Primero 400B,Omega
Constraint,Diving,9715.000000000000,1874.000000000000,JLC 965,Apple
Glycol,Dress,6185.000000000000,1997.000000000000,JLC 965,Apple
Mack,Pilot,1425.000000000000,1917.000000000000,Caliber 2121,Omega
Flit,Dress,6485.000000000000,1942.000000000000,Calibre 5,Casio
Your,Pilot,7260.000000000000,2006.000000000000,ML 159,Apple
Brindle,Smart,2905.000000000000,1929.000000000000,ETA-2824,Tissot
Vectorial,Smart,8490.000000000000,1902.000000000000,El Primero 400B,Tag Heuer
Gold,Dress,870.000000000000,1901.000000000000,8500,Tissot
Caraway,Smart,3210.000000000000,2007.000000000000,ML 159,IWC
Reparation,Pilot,8040.000000000000,2004.000000000000,JLC 965,Audemars Piguet
Fairfax,Sport,1435.000000000000,2014.000000000000,Caliber 5000,Tissot
Therefore,Digital,540.000000000000,1864.000000000000,Caliber 5000,Tag Heuer
Cosmetic,Automatic,2480.000000000000,1931.000000000000,Caliber 5000,Zenith
Ireland,Automatic,8545.000000000000,1979.000000000000,Caliber 2121,Apple
Predecessor,Automatic,8025.000000000000,1899.000000000000,JLC 965,Zenith
Polymerase,Dress,3180.000000000000,1977.000000000000,El Primero 400B,Maurice Lacroix
Francisco,Diving,745.000000000000,1875.000000000000,JLC 965,Casio
Argive,Digital,9230.000000000000,1877.000000000000,Caliber 5000,Zenith
Fatty,Smart,3620.000000000000,1874.000000000000,Quartz,Jaeger-LeCoultre
Arum,Pilot,1140.000000000000,1939.000000000000,El Primero 400B,Tag Heuer
Asynchronous,Sport,580.000000000000,1944.000000000000,Quartz,Audemars Piguet
Gargle,Diving,220.000000000000,1923.000000000000,Calibre 5,Omega
Amende,Dress,3820.000000000000,1933.000000000000,Caliber 2121,Maurice Lacroix
Muezzin,Smart,9850.000000000000,1862.000000000000,JLC 965,Zenith
Escarpment,Smart,3625.000000000000,1951.000000000000,Calibre 5,Omega
Aghast,Smart,8995.000000000000,1953.000000000000,El Primero 400B,Apple
Mythology,Dress,840.000000000000,1871.000000000000,8500,Casio
Merck,Dress,3535.000000000000,1970.000000000000,El Primero 400B,IWC
Sift,Diving,5160.000000000000,1935.000000000000,ETA-2824,Maurice Lacroix
Improvisate,Sport,7550.000000000000,1980.000000000000,Caliber 2121,Tag Heuer
Towhead,Smart,385.000000000000,1917.000000000000,8500,Omega
Sydney,Digital,8130.000000000000,1851.000000000000,8500,Casio
Headman,Diving,4675.000000000000,1998.000000000000,Calibre 5,Zenith
Trumpery,Sport,8090.000000000000,1935.000000000000,Caliber 5000,Jaeger-LeCoultre
Disparate,Automatic,5805.000000000000,1859.000000000000,Calibre 5,Maurice Lacroix
Wholesale,Sport,185.000000000000,1909.000000000000,Caliber 2121,IWC
Dwelt,Sport,1960.000000000000,1930.000000000000,8500,Jaeger-LeCoultre
Bolometer,Automatic,3455.000000000000,2004.000000000000,Valjoux 7750,Audemars Piguet
Bong,Sport,4155.000000000000,1997.000000000000,Caliber 5000,Omega
Shovel,Smart,7010.000000000000,2016.000000000000,JLC 965,IWC
Splurge,Diving,6055.000000000000,1919.000000000000,8500,Apple
Panicle,Dress,450.000000000000,1923.000000000000,Valjoux 7750,Apple
Orchis,Pilot,4770.000000000000,1976.000000000000,8500,Maurice Lacroix
Impediment,Pilot,8145.000000000000,1969.000000000000,Valjoux 7750,Tag Heuer
Radium,Smart,5400.000000000000,1870.000000000000,Caliber 5000,Tag Heuer
Recess,Sport,5010.000000000000,1914.000000000000,8500,Jaeger-LeCoultre
Mr,Sport,8815.000000000000,1851.000000000000,Quartz,Casio
Scotia,Diving,4390.000000000000,1949.000000000000,ETA-2824,Maurice Lacroix
Hangout,Digital,5355.000000000000,1878.000000000000,El Primero 400B,Audemars Piguet
Syllabus,Sport,8465.000000000000,1994.000000000000,Calibre 5,Apple
Neonatal,Diving,3730.000000000000,1939.000000000000,Valjoux 7750,Jaeger-LeCoultre
Bowen,Diving,4330.000000000000,1900.000000000000,8500,Omega
Room,Digital,8780.000000000000,1949.000000000000,Quartz,Zenith
Congestion,Smart,3225.000000000000,1892.000000000000,Valjoux 7750,Audemars Piguet
Spoke,Sport,5660.000000000000,1984.000000000000,ETA-2824,Tag Heuer
Fangled,Smart,8020.000000000000,1889.000000000000,JLC 965,Maurice Lacroix
Functionary,Automatic,300.000000000000,1953.000000000000,ETA-2824,Omega
Ground,Diving,955.000000000000,1859.000000000000,El Primero 400B,Omega
Shred,Pilot,5440.000000000000,2015.000000000000,Caliber 5000,Casio
Meant,Automatic,3945.000000000000,1964.000000000000,Quartz,Jaeger-LeCoultre
My,Diving,585.000000000000,1887.000000000000,Caliber 5000,Tag Heuer
Educate,Digital,6300.000000000000,1998.000000000000,El Primero 400B,Casio
Circumstance,Diving,5835.000000000000,1989.000000000000,JLC 965,Casio
Symbolic,Dress,740.000000000000,1918.000000000000,Caliber 2121,IWC
Coastline,Dress,6425.000000000000,1930.000000000000,JLC 965,Jaeger-LeCoultre
Squamous,Smart,3250.000000000000,1891.000000000000,JLC 965,Jaeger-LeCoultre
Afternoon,Digital,415.000000000000,1894.000000000000,JLC 965,Zenith
Mauve,Sport,4550.000000000000,1871.000000000000,El Primero 400B,IWC
Southeastern,Automatic,5995.000000000000,1984.000000000000,Valjoux 7750,IWC
Pyrolysis,Pilot,5855.000000000000,1900.000000000000,Quartz,Omega
Gyrocompass,Automatic,6080.000000000000,1920.000000000000,ML 159,Audemars Piguet
Expunge,Diving,9615.000000000000,1978.000000000000,ETA-2824,Tag Heuer
Demean,Digital,355.000000000000,1911.000000000000,ETA-2824,Tissot
Novo,Diving,3955.000000000000,1948.000000000000,Caliber 2121,Casio
Marty,Pilot,355.000000000000,1925.000000000000,ETA-2824,Tissot
Bade,Smart,5085.000000000000,1969.000000000000,Valjoux 7750,Maurice Lacroix
Iodate,Diving,6855.000000000000,1856.000000000000,Quartz,Jaeger-LeCoultre
Terrapin,Automatic,7625.000000000000,1901.000000000000,Quartz,IWC
Beriberi,Pilot,4385.000000000000,1899.000000000000,Quartz,Omega
Aegis,Dress,9150.000000000000,2017.000000000000,ML 159,Tag Heuer
Reflect,Smart,2095.000000000000,1964.000000000000,Caliber 5000,Jaeger-LeCoultre
Deluge,Digital,8220.000000000000,1905.000000000000,8500,Tissot
Lancet,Automatic,10.000000000000,1993.000000000000,ETA-2824,Casio
Stearic,Dress,5120.000000000000,1949.000000000000,El Primero 400B,Jaeger-LeCoultre
Lucre,Diving,6260.000000000000,2006.000000000000,Calibre 5,Casio
Comport,Smart,2940.000000000000,1999.000000000000,Valjoux 7750,Tag Heuer
Fluorescein,Dress,1415.000000000000,1983.000000000000,8500,Omega
Macon,Diving,9565.000000000000,1880.000000000000,Caliber 5000,Omega
Cavalcade,Digital,5915.000000000000,1988.000000000000,JLC 965,Zenith
Cosmopolitan,Smart,2255.000000000000,1889.000000000000,ETA-2824,Zenith
Fit,Automatic,4755.000000000000,1903.000000000000,ETA-2824,Apple
Bhagavadgita,Digital,6160.000000000000,1921.000000000000,El Primero 400B,Tissot
Henley,Automatic,2070.000000000000,1986.000000000000,Calibre 5,Maurice Lacroix
Terrain,Diving,3730.000000000000,1932.000000000000,Caliber 5000,Tag Heuer
Chess,Automatic,6330.000000000000,1875.000000000000,Caliber 5000,Omega
Tine,Pilot,5740.000000000000,2012.000000000000,Calibre 5,Omega
Amongst,Pilot,595.000000000000,1884.000000000000,Caliber 2121,Audemars Piguet
Clarke,Sport,6605.000000000000,1894.000000000000,Quartz,Omega
Osborn,Smart,8325.000000000000,1930.000000000000,Valjoux 7750,IWC
Bertie,Pilot,230.000000000000,1986.000000000000,8500,Maurice Lacroix
Nubile,Automatic,3225.000000000000,1953.000000000000,ML 159,Omega
Spangle,Pilot,8930.000000000000,1999.000000000000,Caliber 5000,Audemars Piguet
Flaky,Digital,6665.000000000000,2010.000000000000,El Primero 400B,Apple
Pass,Automatic,805.000000000000,2000.000000000000,ML 159,Tissot
Giggle,Digital,6845.000000000000,1910.000000000000,Calibre 5,Tissot
Palisade,Diving,2485.000000000000,2014.000000000000,El Primero 400B,Casio
Shrubbery,Dress,4360.000000000000,1934.000000000000,Valjoux 7750,Jaeger-LeCoultre
Chop,Diving,3915.000000000000,1883.000000000000,ML 159,Omega
Kivu,Smart,4165.000000000000,1932.000000000000,Quartz,Zenith
Shoal,Dress,8005.000000000000,1933.000000000000,JLC 965,Apple
Algebra,Dress,5045.000000000000,1857.000000000000,JLC 965,Tissot
Combatant,Sport,8240.000000000000,1962.000000000000,JLC 965,Omega
Enforceable,Smart,4655.000000000000,1885.000000000000,ETA-2824,Omega
